标题,参考价,京东价,京东链接,产品图片,产品参数
Tt 挑战者H1（黑色静音版）,289,,,https://2a.zol-img.com.cn/product/225_320x240/6/ceiMkEa25yc3s.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：MINI-ITX板型，ATX板型，MATX板型
电源设计：暂无数据
前置接口：USB3.0接口 x2
扩展插槽：暂无数据
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.6mm"
大水牛商智U2,100,79.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100005592962.html,https://2e.zol-img.com.cn/product/198_320x240/288/ceymRJuw8NWt6.jpg,"机箱类型：台式机箱（中塔）
机箱结构：MATX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB2.0接口 x2
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.5mm"
乔思伯UMX3,549,,,https://2c.zol-img.com.cn/product/225_320x240/452/ceKT6lHE2dkc.jpg,"机箱类型：台式机箱（mini）
机箱结构：MATX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB2.0接口 x2 USB3.0接口 x2
机箱材质：箱体：全为2.0mm铝镁合金 内部五金....>>
板材厚度：暂无数据"
Tt 钢影透S,229,194.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100084585466.html,https://2c.zol-img.com.cn/product/260_320x240/962/ceLcKciEMVLIg.png,"机箱类型：大型机箱（全塔机箱）
机箱结构：ATX
适用主板：E-ATX(加强型)，ATX(标准型)，M-ATX(....>>
电源设计：暂无数据
扩展插槽：2个
前置接口：USB3.0 x2，USB2.0 x1
机箱材质：暂无数据
板材厚度：暂无数据"
大水牛风格,109,89.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100002852530.html,https://2f.zol-img.com.cn/product/198_320x240/541/ce05tnpaYiWqI.jpg,"机箱类型：台式机箱（中塔）
机箱结构：MATX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB3.0接口（选配） x1 USB2.0接口 x....>>
板材厚度：0.4mm
机箱材质：暂无数据"
金河田P30,159,,,https://2d.zol-img.com.cn/product/225_320x240/449/ceP3FDbwk5sbU.jpg,"机箱类型：台式机箱
机箱结构：ATX
适用主板：ATX版型，MATX板型，MINI-ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB2.0接口 x2 USB3.0接口 x1
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：暂无数据"
金河田静音坊MR2,229,,,https://2e.zol-img.com.cn/product/203_320x240/162/ce7B1uTgLaWoQ.jpg,"机箱类型：台式机箱（mini）
机箱结构：MATX
适用主板：MINI-ITX板型,MATX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB2.0接口 x1 USB3.0接口 x1
机箱材质：SPCC0.6t,黑沙
板材厚度：暂无数据"
爱国者YOGO K100静音版 黑色,459,409.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100022850854.html,https://2b.zol-img.com.cn/product/225_320x240/617/ceEKRMgrUQHwc.jpg,"机箱类型：台式机箱
机箱结构：暂无数据
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x2
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：暂无数据"
酷冷至尊TD500 MESH,459,429.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100006078603.html,https://2f.zol-img.com.cn/product/222_320x240/287/cewVREWgHTOo.jpg,"机箱类型：台式机箱（中塔）
机箱结构：暂无数据
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
前置接口：USB3.0接口 x2
扩展插槽：暂无数据
机箱材质：SPCC（轧碳钢薄板及带），钢化玻璃，....>>
板材厚度：暂无数据"
GAMEMAX 小虎牙,169,,,https://2f.zol-img.com.cn/product/199_320x240/75/ceRfiLnEtHNg.jpg,"机箱类型：游戏机箱
机箱结构：ATX
适用主板：ITX板型，ATX板型，MATX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x1 USB2.0接口 x1
机箱材质：SPCC（轧碳钢薄板及带）+钢化玻璃
板材厚度：0.5mm"
长城商祺R10,169,168.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100004286214.html,https://2c.zol-img.com.cn/product/198_320x240/544/ceP3a0tThSGiQ.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB3.0接口 x1 USB2.0接口 x2
机箱材质：SPCC+ABS
板材厚度：0.6mm"
先马黑洞PRO,299,247.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100058304594.html,https://2a.zol-img.com.cn/product/256_320x240/772/ceWN0XpxFMAn.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：E-ATX（加强型），ATX（标准型），M-....>>
电源设计：下置电源
扩展插槽：7
前置接口：USB3.0*2+Type-C*1
板材厚度：0.7mm
机箱材质：暂无数据"
乔思伯Z20,399,379.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10098307565890.html,https://2e.zol-img.com.cn/product/258_320x240/396/ce0AgXexME456.jpg,"机箱类型：小型机箱
机箱结构：暂无数据
适用主板：暂无数据
电源设计：暂无数据
扩展插槽：暂无数据
前置接口：暂无数据
板材厚度：2mm
机箱材质：暂无数据"
航嘉GX580H水冷版,219,209.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100030247228.html,https://2c.zol-img.com.cn/product/220_320x240/552/ce2tGbB5Efxxw.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：下置电源
扩展插槽：7个
前置接口：USB3.0接口 x1 USB2.0接口 x1
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.6mm"
金河田21+峥嵘 Z2,299,,,https://2d.zol-img.com.cn/product/182_320x240/917/ceBkkALpe85g.jpg,"机箱类型：游戏机箱
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB2.0接口 x2 USB3.0接口 x1
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.6mm"
金河田21+预见 A2B,109,,,https://2b.zol-img.com.cn/product/199_320x240/351/ceFY8Aniwm36.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：MATX板型，MINI-ITX板型，ATX板型
电源设计：暂无数据
扩展插槽：6个
前置接口：USB2.0接口 x2
机箱材质：黑化五金板材+全新ABS
板材厚度：暂无数据"
安钛克DF700 Flux,439,399.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100017472520.html,https://2e.zol-img.com.cn/product/222_320x240/376/ceX4QU0ntpGI.jpg,"机箱类型：台式机箱（中塔）
机箱结构：暂无数据
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
前置接口：USB3.0接口 x2
扩展插槽：暂无数据
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：暂无数据"
先马剑魔,179,,,https://2b.zol-img.com.cn/product/222_320x240/301/ce0uFe4Ejc57Y.jpg,"机箱类型：台式机箱（中塔），游戏机箱
机箱结构：ATX
适用主板：ITX板型，MATX板型，ATX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB2.0接口 x2 USB3.0接口 x1
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.5mm"
鱼巢酷鱼T40,129,99.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/71745940252.html,https://2f.zol-img.com.cn/product/220_320x240/223/ces3TVhrWBQdU.png,"机箱类型：台式机箱（mini）
机箱结构：ITX
适用主板：ITX板型
电源设计：暂无数据
前置接口：USB2.0接口 x1 USB3.0接口 x1....>>
扩展插槽：暂无数据
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：暂无数据"
爱国者星璨 大岚屏显版,539,539.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100134556494.html,https://2a.zol-img.com.cn/product/269_320x240/878/cePfYIDQR2c.jpg,"机箱类型：中型机箱（中塔机箱），玻璃侧透机箱
机箱结构：ATX
适用主板：ATX（标准型），M-ATX（紧凑型），MI....>>
电源设计：暂无数据
扩展插槽：7个
前置接口：2×USB 3.0接口，1×Type-C接口
机箱材质：钢化玻璃+SPCC
板材厚度：暂无数据"
PHANTEKS追风者416PSC,349,299.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/2285652.html,https://2d.zol-img.com.cn/product/198_320x240/485/ceOBoxaL0hZA.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：E-ATX、ATX、M-ATX、MINI-ITX
电源设计：暂无数据
前置接口：USB3.0 x2
扩展插槽：暂无数据
机箱材质：全烤漆电解钢板
板材厚度："
骨伽DUST 2,999,,,https://2c.zol-img.com.cn/product/225_320x240/842/ceKRA6RzYmxJQ.jpg,"机箱类型：台式机箱（mini）
机箱结构：ITX
适用主板：ITX板型
电源设计：暂无数据
扩展插槽：2个
前置接口：USB3.0接口 x1
机箱材质：铝合金
板材厚度：暂无数据"
先马新镜界,379,259.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100045628697.html,https://2f.zol-img.com.cn/product/234_320x240/77/ceQummhdiykA.jpg,"机箱类型：玻璃侧透机箱
机箱结构：MATX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：5个
前置接口：2个USB3.0接口，Type-C接口
机箱材质：暂无数据
板材厚度：暂无数据"
先马坦克(透彻标准版),219,369.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/43028356832.html,https://2b.zol-img.com.cn/product/221_320x240/151/cepNsimBiIv3Y.jpg,"机箱类型：游戏机箱
机箱结构：ATX，M-ATX，mini-ITX
适用主板：ATX，MATX，ITX
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x1 USB2.0接口 x2
机箱材质：钢板全黑化
板材厚度：暂无数据"
PHANTEKS追风者614PC,499,679.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/1340847.html,https://2c.zol-img.com.cn/product/198_320x240/580/ceS6sSb7N5B3I.jpg,"机箱类型：台式机箱（全塔）
机箱结构：ATX
适用主板：E-ATX、ATX、M-ATX、MINI-ITX
电源设计：暂无数据
前置接口：USB3.0 x2 USB2.0 x2
扩展插槽：暂无数据
机箱材质：钢质结构，工程塑料
板材厚度：0.7mm"
爱国者月光宝盒（镜）,539,431.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10066665936140.html,https://2c.zol-img.com.cn/product/222_320x240/426/ceh5xZoraqGH.jpg,"机箱类型：游戏机箱
机箱结构：ATX
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
扩展插槽：11个
前置接口：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
鑫谷直男1标准版,199,,,https://2f.zol-img.com.cn/product/225_320x240/123/cepxWzUCJfNoQ.jpg,"机箱类型：游戏机箱
机箱结构：ATX
适用主板：MINI-ITX板型，MATX板型，ATX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x1 USB2.0接口 x2
机箱材质：SPCC钢材
板材厚度：0.6mm"
金河田21+峥嵘 Z6,229,,,https://2c.zol-img.com.cn/product/187_320x240/174/ceRXO8uRt13eA.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB2.0接口 x1 USB3.0接口 x1
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.6mm"
鑫谷光韵HALO7 PLUS,139,,,https://2b.zol-img.com.cn/product/211_320x240/799/cey96KpwZqxY.jpg,"机箱类型：台式机箱（中塔），游戏机箱
机箱结构：ATX2.0
适用主板：ATX板型，M-ATX板型，Mini-ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x1 USB2.0接口 x2
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：暂无数据"
鑫谷阔斧5,89,119.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100054682694.html,https://2b.zol-img.com.cn/product/256_320x240/941/cec33PAvi2Qeo.png,"机箱类型：台式机箱（中塔）
机箱结构：MATX
适用主板：M-ATX（紧凑型），MINI-ITX（迷你型....>>
电源设计：下置电源
前置接口：USB3.0*1+USB2.0*2
扩展插槽：暂无数据
机箱材质：暂无数据
板材厚度：暂无数据"
乔思伯RM2,279,,,https://2c.zol-img.com.cn/product/168_320x240/238/cexleLXk3CiE.jpg,"机箱类型：台式机箱（mini）
机箱结构：ATX
适用主板：ATX板型，ITX板型，MATX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB3.0接口 x2
机箱材质：铝合金
板材厚度：机箱主体和侧板均为1.8mm阳极铝板，....>>"
瓦尔基里VK03,439,299.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10113607305359.html,https://2e.zol-img.com.cn/product/268_320x240/18/ceIaH3ffVyRMg.jpg,"机箱类型：中型机箱（中塔机箱）
机箱结构：ATX
适用主板：ATX（标准型），M-ATX（紧凑型），MI....>>
电源设计：下置电源
扩展插槽：7个
前置接口：暂无数据
机箱材质：钢化玻璃，SPCC钢材，ABS塑料
板材厚度：暂无数据"
IN WIN 303,549,659.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/2685349.html,https://2a.zol-img.com.cn/product/222_320x240/324/cewJt2tlD1lzA.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：EATX板型，ATX板型，MATX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x2 USB2.0接口 x2
机箱材质：SECC（电解镀锌钢板）
板材厚度：暂无数据"
大水牛霸虎,109,,,https://2e.zol-img.com.cn/product/198_320x240/220/cekg3vMcv2HkU.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x1 USB2.0接口 x2
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.45mm"
先马幻境界,319,199.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100082360369.html,https://2c.zol-img.com.cn/product/262_320x240/460/ceQIM7uiN49pg.jpg,"机箱类型：中型机箱（中塔机箱）
机箱结构：ATX
适用主板：ATX（标准型），M-ATX（紧凑型），MI....>>
电源设计：暂无数据
扩展插槽：横向PCI拓展槽 x7
前置接口：USB 3.0x1，USB 2.0x1，Type-C
机箱材质：钢化玻璃，SPCC钢材
板材厚度：暂无数据"
雷匠静默者(静音版),119,119.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100017257022.html,https://2d.zol-img.com.cn/product/225_320x240/723/cegQYdiERQiOo.jpg,"机箱类型：台式机箱
机箱结构：MATX
适用主板：MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB2.0接口 x2 USB3.0接口 x1
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.45mm"
鑫谷开元T1,599,599.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100017019888.html,https://2c.zol-img.com.cn/product/221_320x240/348/ceFT02zlb7Og.jpg,"机箱类型：台式机箱（全塔），游戏机箱
机箱结构：ATX3.0 架构
适用主板：EATX板型，ATX板型，MATX板型，ITX板....>>
电源设计：暂无数据
扩展插槽：8个
前置接口：USB3.0 x2 USB2.0 x2
机箱材质：SPCC（轧碳钢薄板及带）
板材厚度：0.7mm"
先马商英（黑）,129,,,https://2d.zol-img.com.cn/product/183_320x240/553/cee0XWb9ijVPs.jpg,"机箱类型：游戏机箱
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：4个
前置接口：USB2.0接口 x1 USB3.0接口 x1
机箱材质：五金黑化
板材厚度：暂无数据"
大水牛追风M,99,89.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/100035251116.html,https://2f.zol-img.com.cn/product/256_320x240/157/ceZ2An4hMgntI.jpg,"机箱类型：游戏机箱
机箱结构：MATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：下置电源
扩展插槽：7个
前置接口：USB3.0×1；USB2.0×2
机箱材质：SPCC，ABS，亚克力
板材厚度：0.5mm"
大水牛天睿,139,99.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/5116669.html,https://2f.zol-img.com.cn/product/198_320x240/927/cenUCgLml9bVk.jpg,"机箱类型：台式机箱（中塔）
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
扩展插槽：7个
前置接口：USB3.0接口 x1 USB2.0接口 x2
机箱材质：SGCC（热浸镀锌钢板）
板材厚度：0.4mm"
安钛克DF 600FLUX,399,,,https://2d.zol-img.com.cn/product/225_320x240/631/ceLv8wva7eQJ.jpg,"机箱类型：台式机箱
机箱结构：ATX
适用主板：ATX板型，MATX板型，ITX板型
电源设计：暂无数据
前置接口：USB3.0接口 x2
扩展插槽：暂无数据
机箱材质：SPCC钢材
板材厚度：0.6mm"
联力L216,589,579.0,https://union-click.jd.com/sem.php?unionId=281&siteid=20170818001&to=https://item.jd.com/10113037007452.html,https://2e.zol-img.com.cn/product/256_320x240/702/ceN3RjNpmAaWo.jpg,"机箱类型：大型机箱（全塔机箱）
机箱结构：ATX
适用主板：E-ATX（加强型），ATX（标准型），M-....>>
电源设计：其他
扩展插槽：7个
前置接口：USB3.0接口 x2 Type-c接口 x1
机箱材质：钢材
板材厚度：4mm"
